,ATHLETE_NAME,ATHLETE_COUNTRY,ATHLETE_DISCIPLINE,COACH_NAME,COACH_COUNTRY,COACH_DISCIPLINE,COACH_EVENT,FEMALE_ENTRIES,MALE_ENTRIES,TOTAL_ENTRIES,TEAM_COUNTRY,GOLD_MEDALS,SILVER_MEDALS,BRONZE_MEDALS,TOTAL_MEDALS,RANK_BY_TOTAL
11780,RIZZO Tatiana Soledad,Argentina,Volleyball,FERRARO Hernan,Argentina,Volleyball,Women,144,144,288,Argentina,0.0,1.0,2.0,3.0,60.0
11781,RIZZO Tatiana Soledad,Argentina,Volleyball,MENDEZ Marcelo Rodolfo,Argentina,Volleyball,Men,144,144,288,Argentina,0.0,1.0,2.0,3.0,60.0
11782,RIZZO Tatiana Soledad,Argentina,Volleyball,RODRIGUEZ Eduardo Rafael,Argentina,Volleyball,,144,144,288,Argentina,0.0,1.0,2.0,3.0,60.0
11783,RIZZO Tatiana Soledad,Argentina,Volleyball,WOELFLIN Roberto Osvaldo,Argentina,Volleyball,,144,144,288,Argentina,0.0,1.0,2.0,3.0,60.0
11784,ROACH Aidan,Australia,Water Polo,FATOVIC Elvis,Australia,Water Polo,Men,122,146,268,Australia,17.0,7.0,22.0,46.0,6.0
11785,ROACH Aidan,Australia,Water Polo,MIHAILOVIC Predrag,Australia,Water Polo,Women,122,146,268,Australia,17.0,7.0,22.0,46.0,6.0
11786,ROACHE Dietrich Peter,Australia,Rugby Sevens,MANENTI John,Australia,Rugby Sevens,Women,146,151,297,Australia,17.0,7.0,22.0,46.0,6.0
11787,ROACHE Dietrich Peter,Australia,Rugby Sevens,WALSH Tim,Australia,Rugby Sevens,Men,146,151,297,Australia,17.0,7.0,22.0,46.0,6.0
11788,ROBERT Benjamin,France,Athletics,,,,,969,1072,2041,France,10.0,12.0,11.0,33.0,10.0
11789,ROBERT-MICHON Melina,France,Athletics,,,,,969,1072,2041,France,10.0,12.0,11.0,33.0,10.0
11790,ROBERTS Daniel,United States of America,Athletics,,,,,969,1072,2041,United States of America,39.0,41.0,33.0,113.0,1.0
11791,ROBERTS Ellen,Australia,Baseball/Softball,HARROW Laing,Australia,Baseball/Softball,Softball,90,144,234,Australia,17.0,7.0,22.0,46.0,6.0
11792,ROBERTS Ellen,Australia,Baseball/Softball,JONES Nathan,Australia,Baseball/Softball,Softball,90,144,234,Australia,17.0,7.0,22.0,46.0,6.0
11793,ROBERTS Ellen,Australia,Baseball/Softball,KIRKPATRICK Andrew,Australia,Baseball/Softball,Softball,90,144,234,Australia,17.0,7.0,22.0,46.0,6.0
11794,ROBERTS Hannah,United States of America,Cycling BMX Freestyle,,,,,10,9,19,United States of America,39.0,41.0,33.0,113.0,1.0
11795,ROBERTS Jaime,Australia,Canoe Sprint,,,,,123,126,249,Australia,17.0,7.0,22.0,46.0,6.0
11796,ROBERTS Jamina,Sweden,Handball,AXNER Tomas,Sweden,Handball,Women,168,168,336,Sweden,3.0,6.0,0.0,9.0,26.0
